OrderDate,Subtype,Counts
06/01/2020,POTIONS & ALCHEMY,19
06/01/2020,RING,12
06/01/2020,ROD,8
06/01/2020,SCROLL,27
06/01/2020,SHIELD,7
06/01/2020,SIMPLE MELEE WEAPON,26
06/01/2020,SIMPLE RANGED WEAPON,6
06/01/2020,SPELL FOCUS,20
06/01/2020,STAFF,17
06/01/2020,STRING INSTRUMENT,10
06/01/2020,SUMMONING DEVICE,8
06/01/2020,SURVIVAL & WILDERNESS,17
06/01/2020,TOOL KITS,15
06/01/2020,TOOLS,27
06/01/2020,WAND,10
06/01/2020,WEAPON OTHER,1
06/01/2020,WIND INSTRUMENT,3
06/01/2021,AMMUNITION,16
06/01/2021,AMULET / NECKLACE,9
06/01/2021,ARMOUR OTHER,15
06/01/2021,BELT / GIRDLE,3
06/01/2021,BOOTS,3
06/01/2021,BRACERS,1
06/01/2021,BRASS INSTRUMENT,4
06/01/2021,CLOAK,12
06/01/2021,CLOTHING,14
06/01/2021,CONTAINER,5
06/01/2021,GAMING SET,2
06/01/2021,GAUNTLETS / GLOVES,5
06/01/2021,GOGGLES,1
06/01/2021,HEAVY ARMOUR,12
06/01/2021,HELMET,17
06/01/2021,IOUN STONE,10
06/01/2021,LIGHT ARMOUR,8
06/01/2021,LIVESTOCK,4
06/01/2021,MAGIC UTILITY,37
06/01/2021,MARTIAL MELEE WEAPON,48
06/01/2021,MARTIAL RANGED WEAPON,17
06/01/2021,MEDIUM ARMOUR,12
06/01/2021,MOUNT,27
06/01/2021,POTIONS & ALCHEMY,24
06/01/2021,RING,15
06/01/2021,ROD,7
06/01/2021,SCROLL,25
06/01/2021,SHIELD,14
06/01/2021,SIMPLE MELEE WEAPON,34
06/01/2021,SIMPLE RANGED WEAPON,11
06/01/2021,SPELL FOCUS,15
06/01/2021,STAFF,19
06/01/2021,STRING INSTRUMENT,3
06/01/2021,SUMMONING DEVICE,13
06/01/2021,SURVIVAL & WILDERNESS,11
06/01/2021,TOOL KITS,20
06/01/2021,TOOLS,31
06/01/2021,WAND,9
06/01/2021,WEAPON OTHER,3
06/01/2021,WIND INSTRUMENT,3
06/01/2022,AMMUNITION,6
06/01/2022,AMULET / NECKLACE,9
06/01/2022,ARMOUR OTHER,9
06/01/2022,BELT / GIRDLE,4
06/01/2022,BOOTS,8
06/01/2022,BRACERS,2
06/01/2022,BRASS INSTRUMENT,1
06/01/2022,CLOAK,12
06/01/2022,CLOTHING,9
06/01/2022,CONTAINER,8
06/01/2022,GAMING SET,1
06/01/2022,GAUNTLETS / GLOVES,1
06/01/2022,GOGGLES,5
06/01/2022,HEAVY ARMOUR,22
06/01/2022,HELMET,13
06/01/2022,IOUN STONE,8
06/01/2022,LIGHT ARMOUR,14
06/01/2022,LIVESTOCK,1
06/01/2022,MAGIC UTILITY,41
06/01/2022,MARTIAL MELEE WEAPON,51
06/01/2022,MARTIAL RANGED WEAPON,9
06/01/2022,MEDIUM ARMOUR,7
06/01/2022,MOUNT,19
06/01/2022,PERCUSSION INSTRUMENT,2
06/01/2022,POTIONS & ALCHEMY,24
06/01/2022,RING,8
06/01/2022,ROD,4
06/01/2022,SCROLL,32
06/01/2022,SHIELD,18
06/01/2022,SIMPLE MELEE WEAPON,26
06/01/2022,SIMPLE RANGED WEAPON,15
06/01/2022,SPELL FOCUS,22
06/01/2022,STAFF,14
06/01/2022,STRING INSTRUMENT,6
06/01/2022,SUMMONING DEVICE,13
06/01/2022,SURVIVAL & WILDERNESS,13
06/01/2022,TOOL KITS,15
06/01/2022,TOOLS,24
06/01/2022,WAND,10
06/01/2022,WEAPON OTHER,2
06/01/2022,WIND INSTRUMENT,7
06/01/2023,AMMUNITION,13
06/01/2023,AMULET / NECKLACE,8
06/01/2023,ARMOUR OTHER,15
06/01/2023,BELT / GIRDLE,5
06/01/2023,BOOTS,4
06/01/2023,BRACERS,2
06/01/2023,BRASS INSTRUMENT,5
06/01/2023,CLOAK,11
06/01/2023,CLOTHING,10
06/01/2023,CONTAINER,13
06/01/2023,GAMING SET,1
06/01/2023,GAUNTLETS / GLOVES,2
06/01/2023,GOGGLES,4
06/01/2023,HEAVY ARMOUR,13
06/01/2023,HELMET,19
06/01/2023,IOUN STONE,14
06/01/2023,LIGHT ARMOUR,15
06/01/2023,LIVESTOCK,1
06/01/2023,MAGIC UTILITY,40
06/01/2023,MARTIAL MELEE WEAPON,65
06/01/2023,MARTIAL RANGED WEAPON,8
06/01/2023,MEDIUM ARMOUR,14
06/01/2023,MOUNT,18
06/01/2023,POTIONS & ALCHEMY,24
06/01/2023,RING,15
06/01/2023,ROD,4
06/01/2023,SCROLL,23
06/01/2023,SHIELD,13
06/01/2023,SIMPLE MELEE WEAPON,36
06/01/2023,SIMPLE RANGED WEAPON,6
06/01/2023,SPELL FOCUS,22
06/01/2023,STAFF,14
06/01/2023,STRING INSTRUMENT,10
06/01/2023,SUMMONING DEVICE,14
06/01/2023,SURVIVAL & WILDERNESS,16
06/01/2023,TOOL KITS,19
06/01/2023,TOOLS,39
06/01/2023,WAND,13
06/01/2023,WEAPON OTHER,1
06/01/2023,WIND INSTRUMENT,3
06/02/2019,AMMUNITION,3
06/02/2019,AMULET / NECKLACE,7
06/02/2019,ARMOUR OTHER,8
06/02/2019,BELT / GIRDLE,3
06/02/2019,BOOTS,4
06/02/2019,BRACERS,1
06/02/2019,BRASS INSTRUMENT,2
06/02/2019,CLOAK,6
06/02/2019,CLOTHING,10
06/02/2019,CONTAINER,5
06/02/2019,GAMING SET,5
06/02/2019,GAUNTLETS / GLOVES,4
06/02/2019,GOGGLES,4
06/02/2019,HEAVY ARMOUR,6
06/02/2019,HELMET,11
06/02/2019,IOUN STONE,9
06/02/2019,LIGHT ARMOUR,7
06/02/2019,LIVESTOCK,1
06/02/2019,MAGIC UTILITY,51
06/02/2019,MARTIAL MELEE WEAPON,23
06/02/2019,MARTIAL RANGED WEAPON,12
06/02/2019,MEDIUM ARMOUR,7
06/02/2019,MOUNT,18
06/02/2019,POTIONS & ALCHEMY,19
06/02/2019,RING,9
06/02/2019,ROD,6
06/02/2019,SCROLL,24
06/02/2019,SHIELD,8
06/02/2019,SIMPLE MELEE WEAPON,12
06/02/2019,SIMPLE RANGED WEAPON,6
06/02/2019,SPELL FOCUS,18
06/02/2019,STAFF,7
06/02/2019,STRING INSTRUMENT,7
06/02/2019,SUMMONING DEVICE,14
06/02/2019,SURVIVAL & WILDERNESS,17
06/02/2019,TOOL KITS,16
06/02/2019,TOOLS,26
06/02/2019,WAND,7
06/02/2019,WEAPON OTHER,3
06/02/2019,WIND INSTRUMENT,3
06/02/2020,AMMUNITION,7
06/02/2020,AMULET / NECKLACE,7
06/02/2020,ARMOUR OTHER,11
06/02/2020,BELT / GIRDLE,2
06/02/2020,BRACERS,3
06/02/2020,BRASS INSTRUMENT,2
06/02/2020,CLOAK,12
06/02/2020,CLOTHING,11
06/02/2020,CONTAINER,7
06/02/2020,GAMING SET,7
06/02/2020,GAUNTLETS / GLOVES,2
06/02/2020,GOGGLES,3
06/02/2020,HEAVY ARMOUR,9
06/02/2020,HELMET,8
06/02/2020,IOUN STONE,7
06/02/2020,LIGHT ARMOUR,8
06/02/2020,LIVESTOCK,2
06/02/2020,MAGIC UTILITY,58
06/02/2020,MARTIAL MELEE WEAPON,40
06/02/2020,MARTIAL RANGED WEAPON,13
06/02/2020,MEDIUM ARMOUR,9
06/02/2020,MOUNT,18
06/02/2020,POTIONS & ALCHEMY,20
06/02/2020,RING,9
06/02/2020,ROD,9
06/02/2020,SCROLL,22
06/02/2020,SHIELD,5
06/02/2020,SIMPLE MELEE WEAPON,29
06/02/2020,SIMPLE RANGED WEAPON,5
06/02/2020,SPELL FOCUS,21
06/02/2020,STAFF,8
06/02/2020,STRING INSTRUMENT,8
06/02/2020,SUMMONING DEVICE,13
06/02/2020,SURVIVAL & WILDERNESS,8
06/02/2020,TOOL KITS,12
06/02/2020,TOOLS,25
06/02/2020,VEHICLE,1
06/02/2020,WAND,10
06/02/2020,WEAPON OTHER,6
06/02/2020,WIND INSTRUMENT,6
06/02/2021,AMMUNITION,18
06/02/2021,AMULET / NECKLACE,6
06/02/2021,ARMOUR OTHER,12
06/02/2021,BELT / GIRDLE,4
06/02/2021,BOOTS,3
06/02/2021,BRACERS,3
06/02/2021,BRASS INSTRUMENT,1
06/02/2021,CLOAK,9
06/02/2021,CLOTHING,7
06/02/2021,CONTAINER,6
06/02/2021,GAMING SET,2
06/02/2021,GAUNTLETS / GLOVES,4
06/02/2021,GOGGLES,4
06/02/2021,HEAVY ARMOUR,13
06/02/2021,HELMET,16
06/02/2021,IOUN STONE,11
06/02/2021,LIGHT ARMOUR,10
06/02/2021,MAGIC UTILITY,51
06/02/2021,MARTIAL MELEE WEAPON,52
06/02/2021,MARTIAL RANGED WEAPON,12
06/02/2021,MEDIUM ARMOUR,9
06/02/2021,MOUNT,15
06/02/2021,PERCUSSION INSTRUMENT,2
06/02/2021,POTIONS & ALCHEMY,31
06/02/2021,RING,15
06/02/2021,ROD,6
06/02/2021,SCROLL,19
06/02/2021,SHIELD,20
06/02/2021,SIMPLE MELEE WEAPON,30
06/02/2021,SIMPLE RANGED WEAPON,20
06/02/2021,SPELL FOCUS,21
06/02/2021,STAFF,12
06/02/2021,STRING INSTRUMENT,6
06/02/2021,SUMMONING DEVICE,7
06/02/2021,SURVIVAL & WILDERNESS,7
06/02/2021,TOOL KITS,6
06/02/2021,TOOLS,19
06/02/2021,WAND,3
06/02/2021,WEAPON OTHER,5
06/02/2021,WIND INSTRUMENT,8
06/02/2022,AMMUNITION,6
06/02/2022,AMULET / NECKLACE,6
06/02/2022,ARMOUR OTHER,17
06/02/2022,BELT / GIRDLE,2
06/02/2022,BOOTS,6
06/02/2022,BRACERS,2
06/02/2022,BRASS INSTRUMENT,3
06/02/2022,CLOAK,7
06/02/2022,CLOTHING,8
06/02/2022,CONTAINER,8
06/02/2022,GAMING SET,4
06/02/2022,GAUNTLETS / GLOVES,3
06/02/2022,GOGGLES,6
06/02/2022,HEAVY ARMOUR,15
06/02/2022,HELMET,14
06/02/2022,IOUN STONE,6
06/02/2022,LIGHT ARMOUR,12
06/02/2022,LIVESTOCK,3
06/02/2022,MAGIC UTILITY,47
06/02/2022,MARTIAL MELEE WEAPON,35
06/02/2022,MARTIAL RANGED WEAPON,4
06/02/2022,MEDIUM ARMOUR,7
06/02/2022,MOUNT,24
06/02/2022,PERCUSSION INSTRUMENT,2
06/02/2022,POTIONS & ALCHEMY,21
06/02/2022,RING,8
06/02/2022,ROD,4
06/02/2022,SCROLL,17
06/02/2022,SHIELD,9
06/02/2022,SIMPLE MELEE WEAPON,21
06/02/2022,SIMPLE RANGED WEAPON,12
06/02/2022,SPELL FOCUS,20
06/02/2022,STAFF,6
06/02/2022,STRING INSTRUMENT,6
06/02/2022,SUMMONING DEVICE,9
06/02/2022,SURVIVAL & WILDERNESS,14
06/02/2022,TOOL KITS,14
06/02/2022,TOOLS,25
06/02/2022,WAND,8
06/02/2022,WEAPON OTHER,2
06/02/2022,WIND INSTRUMENT,5
06/02/2023,AMMUNITION,6
06/02/2023,AMULET / NECKLACE,8
06/02/2023,ARMOUR OTHER,11
06/02/2023,BELT / GIRDLE,2
06/02/2023,BOOTS,2
06/02/2023,BRACERS,2
06/02/2023,BRASS INSTRUMENT,1
06/02/2023,CLOAK,5
06/02/2023,CLOTHING,8
06/02/2023,CONTAINER,4
06/02/2023,GAMING SET,1
06/02/2023,GAUNTLETS / GLOVES,2
06/02/2023,GOGGLES,4
06/02/2023,HEAVY ARMOUR,16
06/02/2023,HELMET,11
06/02/2023,IOUN STONE,6
06/02/2023,LIGHT ARMOUR,7
06/02/2023,LIVESTOCK,2
06/02/2023,MAGIC UTILITY,34
06/02/2023,MARTIAL MELEE WEAPON,36
06/02/2023,MARTIAL RANGED WEAPON,6
06/02/2023,MEDIUM ARMOUR,7
06/02/2023,MOUNT,16
06/02/2023,PERCUSSION INSTRUMENT,1
06/02/2023,POTIONS & ALCHEMY,23
06/02/2023,RING,12
06/02/2023,ROD,4
06/02/2023,SCROLL,17
06/02/2023,SHIELD,9
06/02/2023,SIMPLE MELEE WEAPON,27
06/02/2023,SIMPLE RANGED WEAPON,12
06/02/2023,SPELL FOCUS,20
06/02/2023,STAFF,14
06/02/2023,STRING INSTRUMENT,4
06/02/2023,SUMMONING DEVICE,8
06/02/2023,SURVIVAL & WILDERNESS,14
06/02/2023,TOOL KITS,16
06/02/2023,TOOLS,20
06/02/2023,WAND,9
06/02/2023,WEAPON OTHER,1
06/02/2023,WIND INSTRUMENT,5
06/03/2019,AMMUNITION,6
06/03/2019,AMULET / NECKLACE,9
06/03/2019,ARMOUR OTHER,11
06/03/2019,BELT / GIRDLE,3
06/03/2019,BOOTS,4
06/03/2019,BRACERS,3
06/03/2019,BRASS INSTRUMENT,1
06/03/2019,CLOAK,8
06/03/2019,CLOTHING,11
06/03/2019,CONTAINER,6
06/03/2019,GAMING SET,5
06/03/2019,GAUNTLETS / GLOVES,7
06/03/2019,GOGGLES,5
06/03/2019,HEAVY ARMOUR,6
06/03/2019,HELMET,10
06/03/2019,IOUN STONE,8
06/03/2019,LIGHT ARMOUR,7
06/03/2019,LIVESTOCK,1
06/03/2019,MAGIC UTILITY,48
06/03/2019,MARTIAL MELEE WEAPON,35
06/03/2019,MARTIAL RANGED WEAPON,8
06/03/2019,MEDIUM ARMOUR,4
06/03/2019,MOUNT,13
06/03/2019,PERCUSSION INSTRUMENT,3
06/03/2019,POTIONS & ALCHEMY,21
06/03/2019,RING,14
06/03/2019,ROD,6
06/03/2019,SCROLL,24
06/03/2019,SHIELD,5
06/03/2019,SIMPLE MELEE WEAPON,18
06/03/2019,SIMPLE RANGED WEAPON,7
06/03/2019,SPELL FOCUS,24
06/03/2019,STAFF,5
06/03/2019,STRING INSTRUMENT,5
06/03/2019,SUMMONING DEVICE,12
06/03/2019,SURVIVAL & WILDERNESS,15
06/03/2019,TOOL KITS,8
06/03/2019,TOOLS,23
06/03/2019,VEHICLE,4
06/03/2019,WAND,5
06/03/2019,WEAPON OTHER,1
06/03/2019,WIND INSTRUMENT,3
06/03/2020,AMMUNITION,6
06/03/2020,AMULET / NECKLACE,8
06/03/2020,ARMOUR OTHER,11
06/03/2020,BELT / GIRDLE,3
06/03/2020,BRACERS,1
06/03/2020,BRASS INSTRUMENT,4
06/03/2020,CLOAK,4
06/03/2020,CLOTHING,10
06/03/2020,CONTAINER,7
06/03/2020,GAMING SET,6
06/03/2020,GAUNTLETS / GLOVES,1
06/03/2020,HEAVY ARMOUR,14
06/03/2020,HELMET,11
06/03/2020,IOUN STONE,6
06/03/2020,LIGHT ARMOUR,8
06/03/2020,LIVESTOCK,4
06/03/2020,MAGIC UTILITY,43
06/03/2020,MARTIAL MELEE WEAPON,30
06/03/2020,MARTIAL RANGED WEAPON,3
06/03/2020,MEDIUM ARMOUR,11
06/03/2020,MOUNT,14
06/03/2020,PERCUSSION INSTRUMENT,3
06/03/2020,POTIONS & ALCHEMY,16
06/03/2020,RING,14
06/03/2020,ROD,7
06/03/2020,SCROLL,19
06/03/2020,SHIELD,6
06/03/2020,SIMPLE MELEE WEAPON,33
06/03/2020,SIMPLE RANGED WEAPON,6
06/03/2020,SPELL FOCUS,25
06/03/2020,STAFF,2
06/03/2020,STRING INSTRUMENT,1
06/03/2020,SUMMONING DEVICE,12
06/03/2020,SURVIVAL & WILDERNESS,13
06/03/2020,TOOL KITS,13
06/03/2020,TOOLS,24
06/03/2020,WAND,10
06/03/2020,WEAPON OTHER,3
06/03/2020,WIND INSTRUMENT,4
06/03/2021,AMMUNITION,6
06/03/2021,AMULET / NECKLACE,2
06/03/2021,ARMOUR OTHER,10
06/03/2021,BELT / GIRDLE,6
06/03/2021,BOOTS,4
06/03/2021,BRACERS,1
06/03/2021,BRASS INSTRUMENT,2
06/03/2021,CLOAK,2
06/03/2021,CLOTHING,6
06/03/2021,CONTAINER,4
06/03/2021,GAMING SET,5
06/03/2021,GAUNTLETS / GLOVES,5
06/03/2021,GOGGLES,5
06/03/2021,HEAVY ARMOUR,9
06/03/2021,HELMET,8
06/03/2021,IOUN STONE,9
06/03/2021,LIGHT ARMOUR,12
06/03/2021,MAGIC UTILITY,37
06/03/2021,MARTIAL MELEE WEAPON,39
06/03/2021,MARTIAL RANGED WEAPON,6
06/03/2021,MEDIUM ARMOUR,11
06/03/2021,MOUNT,13
06/03/2021,PERCUSSION INSTRUMENT,2
06/03/2021,POTIONS & ALCHEMY,14
06/03/2021,RING,7
06/03/2021,ROD,11
06/03/2021,SCROLL,26
06/03/2021,SHIELD,11
06/03/2021,SIMPLE MELEE WEAPON,30
06/03/2021,SIMPLE RANGED WEAPON,8
06/03/2021,SPELL FOCUS,20
06/03/2021,STAFF,14
06/03/2021,STRING INSTRUMENT,6
06/03/2021,SUMMONING DEVICE,8
06/03/2021,SURVIVAL & WILDERNESS,13
06/03/2021,TOOL KITS,13
06/03/2021,TOOLS,26
06/03/2021,WAND,6
06/03/2021,WEAPON OTHER,5
06/03/2021,WIND INSTRUMENT,7
06/03/2022,AMMUNITION,14
06/03/2022,AMULET / NECKLACE,12
06/03/2022,ARMOUR OTHER,8
06/03/2022,BELT / GIRDLE,1
06/03/2022,BOOTS,2
06/03/2022,BRACERS,2
06/03/2022,BRASS INSTRUMENT,3
06/03/2022,CLOAK,9
06/03/2022,CLOTHING,3
06/03/2022,CONTAINER,4
06/03/2022,GAMING SET,3
06/03/2022,GAUNTLETS / GLOVES,3
06/03/2022,GOGGLES,2
06/03/2022,HEAVY ARMOUR,10
06/03/2022,HELMET,8
06/03/2022,IOUN STONE,10
06/03/2022,LIGHT ARMOUR,12
06/03/2022,LIVESTOCK,5
06/03/2022,MAGIC UTILITY,39
06/03/2022,MARTIAL MELEE WEAPON,60
06/03/2022,MARTIAL RANGED WEAPON,12
06/03/2022,MEDIUM ARMOUR,10
06/03/2022,MOUNT,18
06/03/2022,PERCUSSION INSTRUMENT,1
06/03/2022,POTIONS & ALCHEMY,25
06/03/2022,RING,7
06/03/2022,ROD,8
06/03/2022,SCROLL,24
06/03/2022,SHIELD,22
06/03/2022,SIMPLE MELEE WEAPON,35
06/03/2022,SIMPLE RANGED WEAPON,8
06/03/2022,SPELL FOCUS,20
06/03/2022,STAFF,17
06/03/2022,STRING INSTRUMENT,9
06/03/2022,SUMMONING DEVICE,10
06/03/2022,SURVIVAL & WILDERNESS,6
06/03/2022,TOOL KITS,16
06/03/2022,TOOLS,32
06/03/2022,VEHICLE,2
06/03/2022,WAND,8
06/03/2022,WEAPON OTHER,4
06/03/2022,WIND INSTRUMENT,4
06/03/2023,AMMUNITION,11
06/03/2023,AMULET / NECKLACE,8
06/03/2023,ARMOUR OTHER,18
06/03/2023,BELT / GIRDLE,5
06/03/2023,BOOTS,2
06/03/2023,BRASS INSTRUMENT,3
06/03/2023,CLOAK,8
06/03/2023,CLOTHING,6
06/03/2023,CONTAINER,12
06/03/2023,GAMING SET,3
06/03/2023,GAUNTLETS / GLOVES,5
06/03/2023,GOGGLES,5
06/03/2023,HEAVY ARMOUR,14
06/03/2023,HELMET,10
06/03/2023,IOUN STONE,4
06/03/2023,LIGHT ARMOUR,9
06/03/2023,LIVESTOCK,4
06/03/2023,MAGIC UTILITY,52
06/03/2023,MARTIAL MELEE WEAPON,48
06/03/2023,MARTIAL RANGED WEAPON,9
06/03/2023,MEDIUM ARMOUR,6
06/03/2023,MOUNT,27
06/03/2023,POTIONS & ALCHEMY,25
06/03/2023,RING,16
06/03/2023,ROD,9
06/03/2023,SCROLL,21
06/03/2023,SHIELD,8
06/03/2023,SIMPLE MELEE WEAPON,23
06/03/2023,SIMPLE RANGED WEAPON,7
06/03/2023,SPELL FOCUS,24
06/03/2023,STAFF,15
06/03/2023,STRING INSTRUMENT,8
06/03/2023,SUMMONING DEVICE,10
06/03/2023,SURVIVAL & WILDERNESS,8
06/03/2023,TOOL KITS,21
06/03/2023,TOOLS,21
06/03/2023,WAND,12
06/03/2023,WEAPON OTHER,2
06/03/2023,WIND INSTRUMENT,2
06/04/2019,AMMUNITION,5
06/04/2019,AMULET / NECKLACE,7
06/04/2019,ARMOUR OTHER,13
06/04/2019,BELT / GIRDLE,3
06/04/2019,BOOTS,4
06/04/2019,BRASS INSTRUMENT,2
06/04/2019,CLOAK,12
06/04/2019,CLOTHING,11
06/04/2019,CONTAINER,4
06/04/2019,GAMING SET,2
06/04/2019,GAUNTLETS / GLOVES,4
06/04/2019,GOGGLES,7
06/04/2019,HEAVY ARMOUR,8
06/04/2019,HELMET,12
06/04/2019,IOUN STONE,10
06/04/2019,LIGHT ARMOUR,8
06/04/2019,LIVESTOCK,1
06/04/2019,MAGIC UTILITY,60
06/04/2019,MARTIAL MELEE WEAPON,40
06/04/2019,MARTIAL RANGED WEAPON,5
06/04/2019,MEDIUM ARMOUR,8
06/04/2019,MOUNT,15
06/04/2019,POTIONS & ALCHEMY,27
06/04/2019,RING,9
06/04/2019,ROD,5
06/04/2019,SCROLL,41
06/04/2019,SHIELD,9
06/04/2019,SIMPLE MELEE WEAPON,26
06/04/2019,SIMPLE RANGED WEAPON,7
06/04/2019,SPELL FOCUS,25
06/04/2019,STAFF,9
06/04/2019,STRING INSTRUMENT,7
06/04/2019,SUMMONING DEVICE,11
06/04/2019,SURVIVAL & WILDERNESS,15
06/04/2019,TOOL KITS,18
06/04/2019,TOOLS,35
06/04/2019,VEHICLE,3
06/04/2019,WAND,17
06/04/2019,WEAPON OTHER,2
06/04/2019,WIND INSTRUMENT,6
06/04/2020,AMMUNITION,15
06/04/2020,AMULET / NECKLACE,10
06/04/2020,ARMOUR OTHER,14
06/04/2020,BELT / GIRDLE,4
06/04/2020,BOOTS,7
06/04/2020,BRACERS,4
06/04/2020,BRASS INSTRUMENT,1
06/04/2020,CLOAK,12
06/04/2020,CLOTHING,5
06/04/2020,CONTAINER,8
06/04/2020,GAMING SET,4
06/04/2020,GAUNTLETS / GLOVES,4
06/04/2020,GOGGLES,4
06/04/2020,HEAVY ARMOUR,11
06/04/2020,HELMET,11
06/04/2020,IOUN STONE,9
06/04/2020,LIGHT ARMOUR,13
06/04/2020,LIVESTOCK,5
06/04/2020,MAGIC UTILITY,40
06/04/2020,MARTIAL MELEE WEAPON,60
06/04/2020,MARTIAL RANGED WEAPON,4
06/04/2020,MEDIUM ARMOUR,4
06/04/2020,MOUNT,19
06/04/2020,PERCUSSION INSTRUMENT,3
06/04/2020,POTIONS & ALCHEMY,21
06/04/2020,RING,11
06/04/2020,ROD,5
06/04/2020,SCROLL,24
06/04/2020,SHIELD,12
06/04/2020,SIMPLE MELEE WEAPON,32
06/04/2020,SIMPLE RANGED WEAPON,8
06/04/2020,SPELL FOCUS,16
06/04/2020,STAFF,9
06/04/2020,STRING INSTRUMENT,2
06/04/2020,SUMMONING DEVICE,10
06/04/2020,SURVIVAL & WILDERNESS,9
06/04/2020,TOOL KITS,21
06/04/2020,TOOLS,38
06/04/2020,WAND,8
06/04/2020,WEAPON OTHER,5
06/04/2020,WIND INSTRUMENT,3
06/04/2021,AMMUNITION,7
06/04/2021,AMULET / NECKLACE,7
06/04/2021,ARMOUR OTHER,9
06/04/2021,BELT / GIRDLE,2
06/04/2021,BOOTS,4
06/04/2021,BRACERS,2
06/04/2021,BRASS INSTRUMENT,2
06/04/2021,CLOAK,5
06/04/2021,CLOTHING,6
06/04/2021,CONTAINER,5
06/04/2021,GAMING SET,2
06/04/2021,GAUNTLETS / GLOVES,5
06/04/2021,GOGGLES,3
06/04/2021,HEAVY ARMOUR,5
06/04/2021,HELMET,10
06/04/2021,IOUN STONE,8
06/04/2021,LIGHT ARMOUR,6
06/04/2021,LIVESTOCK,1
06/04/2021,MAGIC UTILITY,53
06/04/2021,MARTIAL MELEE WEAPON,34
06/04/2021,MARTIAL RANGED WEAPON,1
06/04/2021,MEDIUM ARMOUR,4
06/04/2021,MOUNT,16
06/04/2021,POTIONS & ALCHEMY,20
06/04/2021,RING,7
06/04/2021,ROD,8
06/04/2021,SCROLL,20
06/04/2021,SIMPLE MELEE WEAPON,21
06/04/2021,SIMPLE RANGED WEAPON,4
06/04/2021,SPELL FOCUS,13
06/04/2021,STAFF,5
06/04/2021,STRING INSTRUMENT,8
06/04/2021,SUMMONING DEVICE,10
06/04/2021,SURVIVAL & WILDERNESS,11
06/04/2021,TOOL KITS,12
06/04/2021,TOOLS,19
06/04/2021,WAND,9
06/04/2021,WEAPON OTHER,3
06/04/2021,WIND INSTRUMENT,3
06/04/2022,AMMUNITION,6
06/04/2022,AMULET / NECKLACE,4
06/04/2022,ARMOUR OTHER,13
06/04/2022,BELT / GIRDLE,4
06/04/2022,BRACERS,3
06/04/2022,BRASS INSTRUMENT,4
06/04/2022,CLOAK,8
06/04/2022,CLOTHING,14
06/04/2022,CONTAINER,8
06/04/2022,GAMING SET,5
06/04/2022,GAUNTLETS / GLOVES,5
06/04/2022,GOGGLES,4
06/04/2022,HEAVY ARMOUR,11
06/04/2022,HELMET,19
06/04/2022,IOUN STONE,8
06/04/2022,LIGHT ARMOUR,13
06/04/2022,LIVESTOCK,2
06/04/2022,MAGIC UTILITY,55
06/04/2022,MARTIAL MELEE WEAPON,40
06/04/2022,MARTIAL RANGED WEAPON,19
06/04/2022,MEDIUM ARMOUR,7
06/04/2022,MOUNT,15
06/04/2022,PERCUSSION INSTRUMENT,1
06/04/2022,POTIONS & ALCHEMY,23
06/04/2022,RING,10
06/04/2022,ROD,3
06/04/2022,SCROLL,22
06/04/2022,SHIELD,3
06/04/2022,SIMPLE MELEE WEAPON,21
06/04/2022,SIMPLE RANGED WEAPON,12
06/04/2022,SPELL FOCUS,28
06/04/2022,STAFF,16
06/04/2022,STRING INSTRUMENT,5
06/04/2022,SUMMONING DEVICE,11
06/04/2022,SURVIVAL & WILDERNESS,11
06/04/2022,TOOL KITS,17
06/04/2022,TOOLS,24
06/04/2022,WAND,8
06/04/2022,WEAPON OTHER,5
06/04/2022,WIND INSTRUMENT,1
06/04/2023,AMMUNITION,13
06/04/2023,AMULET / NECKLACE,10
06/04/2023,ARMOUR OTHER,6
06/04/2023,BELT / GIRDLE,1
06/04/2023,BOOTS,2
06/04/2023,BRASS INSTRUMENT,2
06/04/2023,CLOAK,9
06/04/2023,CLOTHING,9
06/04/2023,CONTAINER,1
06/04/2023,GAMING SET,7
06/04/2023,GAUNTLETS / GLOVES,2
06/04/2023,GOGGLES,5
06/04/2023,HEAVY ARMOUR,13
06/04/2023,HELMET,13
06/04/2023,IOUN STONE,10
06/04/2023,LIGHT ARMOUR,8
06/04/2023,LIVESTOCK,2
06/04/2023,MAGIC UTILITY,43
06/04/2023,MARTIAL MELEE WEAPON,50
06/04/2023,MARTIAL RANGED WEAPON,4
06/04/2023,MEDIUM ARMOUR,2
06/04/2023,MOUNT,22
06/04/2023,PERCUSSION INSTRUMENT,1
06/04/2023,POTIONS & ALCHEMY,25
06/04/2023,RING,7
06/04/2023,ROD,3
06/04/2023,SCROLL,23
06/04/2023,SHIELD,9
06/04/2023,SIMPLE MELEE WEAPON,34
06/04/2023,SIMPLE RANGED WEAPON,8
06/04/2023,SPELL FOCUS,25
06/04/2023,STAFF,19
06/04/2023,STRING INSTRUMENT,8
06/04/2023,SUMMONING DEVICE,11
06/04/2023,SURVIVAL & WILDERNESS,12
06/04/2023,TOOL KITS,15
06/04/2023,TOOLS,29
06/04/2023,VEHICLE,1
06/04/2023,WAND,14
06/04/2023,WEAPON OTHER,4
06/04/2023,WIND INSTRUMENT,1
06/05/2019,AMMUNITION,9
06/05/2019,AMULET / NECKLACE,7
06/05/2019,ARMOUR OTHER,14
06/05/2019,BELT / GIRDLE,1
