DeliveryDate,Subtype,Counts
25/07/2023,AMULET / NECKLACE,7
25/08/2019,AMULET / NECKLACE,7
25/08/2020,AMULET / NECKLACE,3
25/08/2021,AMULET / NECKLACE,7
25/08/2022,AMULET / NECKLACE,7
25/08/2023,AMULET / NECKLACE,6
25/09/2019,AMULET / NECKLACE,6
25/09/2020,AMULET / NECKLACE,1
25/09/2021,AMULET / NECKLACE,3
25/09/2022,AMULET / NECKLACE,3
25/09/2023,AMULET / NECKLACE,6
25/10/2019,AMULET / NECKLACE,5
25/10/2020,AMULET / NECKLACE,7
25/10/2021,AMULET / NECKLACE,2
25/10/2022,AMULET / NECKLACE,6
25/10/2023,AMULET / NECKLACE,4
25/11/2019,AMULET / NECKLACE,5
25/11/2020,AMULET / NECKLACE,7
25/11/2021,AMULET / NECKLACE,4
25/11/2022,AMULET / NECKLACE,10
25/11/2023,AMULET / NECKLACE,8
25/12/2019,AMULET / NECKLACE,7
25/12/2020,AMULET / NECKLACE,5
25/12/2021,AMULET / NECKLACE,7
25/12/2022,AMULET / NECKLACE,4
25/12/2023,AMULET / NECKLACE,14
26/01/2019,AMULET / NECKLACE,11
26/01/2020,AMULET / NECKLACE,8
26/01/2021,AMULET / NECKLACE,4
26/01/2022,AMULET / NECKLACE,7
26/01/2023,AMULET / NECKLACE,3
26/02/2019,AMULET / NECKLACE,10
26/02/2020,AMULET / NECKLACE,15
26/02/2021,AMULET / NECKLACE,12
26/02/2022,AMULET / NECKLACE,7
26/02/2023,AMULET / NECKLACE,9
26/03/2019,AMULET / NECKLACE,6
26/03/2020,AMULET / NECKLACE,6
26/03/2021,AMULET / NECKLACE,7
26/03/2022,AMULET / NECKLACE,6
26/03/2023,AMULET / NECKLACE,5
26/04/2019,AMULET / NECKLACE,6
26/04/2020,AMULET / NECKLACE,11
26/04/2021,AMULET / NECKLACE,2
26/04/2022,AMULET / NECKLACE,6
26/04/2023,AMULET / NECKLACE,8
26/05/2019,AMULET / NECKLACE,6
26/05/2020,AMULET / NECKLACE,5
26/05/2021,AMULET / NECKLACE,3
26/05/2022,AMULET / NECKLACE,11
26/05/2023,AMULET / NECKLACE,4
26/06/2019,AMULET / NECKLACE,5
26/06/2020,AMULET / NECKLACE,5
26/06/2021,AMULET / NECKLACE,1
26/06/2022,AMULET / NECKLACE,6
26/06/2023,AMULET / NECKLACE,8
26/07/2019,AMULET / NECKLACE,5
26/07/2020,AMULET / NECKLACE,3
26/07/2021,AMULET / NECKLACE,1
26/07/2022,AMULET / NECKLACE,5
26/07/2023,AMULET / NECKLACE,5
26/08/2019,AMULET / NECKLACE,8
26/08/2020,AMULET / NECKLACE,5
26/08/2021,AMULET / NECKLACE,1
26/08/2022,AMULET / NECKLACE,15
26/08/2023,AMULET / NECKLACE,5
26/09/2019,AMULET / NECKLACE,11
26/09/2020,AMULET / NECKLACE,2
26/09/2021,AMULET / NECKLACE,2
26/09/2022,AMULET / NECKLACE,10
26/09/2023,AMULET / NECKLACE,12
26/10/2019,AMULET / NECKLACE,9
26/10/2020,AMULET / NECKLACE,7
26/10/2021,AMULET / NECKLACE,3
26/10/2022,AMULET / NECKLACE,3
26/10/2023,AMULET / NECKLACE,8
26/11/2019,AMULET / NECKLACE,7
26/11/2020,AMULET / NECKLACE,4
26/11/2021,AMULET / NECKLACE,4
26/11/2022,AMULET / NECKLACE,3
26/11/2023,AMULET / NECKLACE,5
26/12/2019,AMULET / NECKLACE,7
26/12/2020,AMULET / NECKLACE,5
26/12/2021,AMULET / NECKLACE,3
26/12/2022,AMULET / NECKLACE,4
26/12/2023,AMULET / NECKLACE,6
27/01/2019,AMULET / NECKLACE,12
27/01/2020,AMULET / NECKLACE,9
27/01/2021,AMULET / NECKLACE,7
27/01/2022,AMULET / NECKLACE,8
27/01/2023,AMULET / NECKLACE,2
27/02/2019,AMULET / NECKLACE,4
27/02/2020,AMULET / NECKLACE,9
27/02/2021,AMULET / NECKLACE,6
27/02/2022,AMULET / NECKLACE,6
27/02/2023,AMULET / NECKLACE,9
27/03/2019,AMULET / NECKLACE,6
27/03/2020,AMULET / NECKLACE,7
27/03/2021,AMULET / NECKLACE,9
27/03/2022,AMULET / NECKLACE,2
27/03/2023,AMULET / NECKLACE,3
27/04/2019,AMULET / NECKLACE,4
27/04/2020,AMULET / NECKLACE,5
27/04/2021,AMULET / NECKLACE,6
27/04/2022,AMULET / NECKLACE,4
27/04/2023,AMULET / NECKLACE,4
27/05/2019,AMULET / NECKLACE,8
27/05/2020,AMULET / NECKLACE,7
27/05/2021,AMULET / NECKLACE,7
27/05/2022,AMULET / NECKLACE,7
27/05/2023,AMULET / NECKLACE,11
27/06/2019,AMULET / NECKLACE,9
27/06/2020,AMULET / NECKLACE,4
27/06/2021,AMULET / NECKLACE,2
27/06/2022,AMULET / NECKLACE,7
27/06/2023,AMULET / NECKLACE,5
27/07/2019,AMULET / NECKLACE,6
27/07/2020,AMULET / NECKLACE,6
27/07/2021,AMULET / NECKLACE,2
27/07/2022,AMULET / NECKLACE,5
27/07/2023,AMULET / NECKLACE,7
27/08/2019,AMULET / NECKLACE,8
27/08/2020,AMULET / NECKLACE,8
27/08/2021,AMULET / NECKLACE,5
27/08/2022,AMULET / NECKLACE,4
27/08/2023,AMULET / NECKLACE,15
27/09/2019,AMULET / NECKLACE,9
27/09/2020,AMULET / NECKLACE,9
27/09/2021,AMULET / NECKLACE,5
27/09/2022,AMULET / NECKLACE,14
27/09/2023,AMULET / NECKLACE,9
27/10/2019,AMULET / NECKLACE,11
27/10/2020,AMULET / NECKLACE,3
27/10/2021,AMULET / NECKLACE,1
27/10/2022,AMULET / NECKLACE,10
27/10/2023,AMULET / NECKLACE,11
27/11/2019,AMULET / NECKLACE,8
27/11/2020,AMULET / NECKLACE,7
27/11/2021,AMULET / NECKLACE,5
27/11/2022,AMULET / NECKLACE,2
27/11/2023,AMULET / NECKLACE,7
27/12/2019,AMULET / NECKLACE,4
27/12/2020,AMULET / NECKLACE,4
27/12/2021,AMULET / NECKLACE,5
27/12/2022,AMULET / NECKLACE,1
27/12/2023,AMULET / NECKLACE,6
28/01/2019,AMULET / NECKLACE,5
28/01/2020,AMULET / NECKLACE,6
28/01/2021,AMULET / NECKLACE,8
28/01/2022,AMULET / NECKLACE,9
28/01/2023,AMULET / NECKLACE,4
28/02/2019,AMULET / NECKLACE,7
28/02/2020,AMULET / NECKLACE,6
28/02/2021,AMULET / NECKLACE,4
28/02/2022,AMULET / NECKLACE,12
28/02/2023,AMULET / NECKLACE,9
28/03/2019,AMULET / NECKLACE,9
28/03/2020,AMULET / NECKLACE,9
28/03/2021,AMULET / NECKLACE,5
28/03/2022,AMULET / NECKLACE,5
28/03/2023,AMULET / NECKLACE,9
28/04/2019,AMULET / NECKLACE,10
28/04/2020,AMULET / NECKLACE,5
28/04/2021,AMULET / NECKLACE,3
28/04/2022,AMULET / NECKLACE,5
28/04/2023,AMULET / NECKLACE,7
28/05/2019,AMULET / NECKLACE,8
28/05/2020,AMULET / NECKLACE,7
28/05/2021,AMULET / NECKLACE,7
28/05/2022,AMULET / NECKLACE,9
28/05/2023,AMULET / NECKLACE,7
28/06/2019,AMULET / NECKLACE,6
28/06/2020,AMULET / NECKLACE,4
28/06/2021,AMULET / NECKLACE,4
28/06/2022,AMULET / NECKLACE,7
28/06/2023,AMULET / NECKLACE,5
28/07/2019,AMULET / NECKLACE,6
28/07/2020,AMULET / NECKLACE,10
28/07/2021,AMULET / NECKLACE,3
28/07/2022,AMULET / NECKLACE,4
28/07/2023,AMULET / NECKLACE,5
28/08/2019,AMULET / NECKLACE,4
28/08/2020,AMULET / NECKLACE,7
28/08/2021,AMULET / NECKLACE,2
28/08/2022,AMULET / NECKLACE,7
28/08/2023,AMULET / NECKLACE,7
28/09/2019,AMULET / NECKLACE,4
28/09/2020,AMULET / NECKLACE,6
28/09/2021,AMULET / NECKLACE,1
28/09/2022,AMULET / NECKLACE,8
28/09/2023,AMULET / NECKLACE,6
28/10/2019,AMULET / NECKLACE,8
28/10/2020,AMULET / NECKLACE,2
28/10/2021,AMULET / NECKLACE,4
28/10/2022,AMULET / NECKLACE,7
28/10/2023,AMULET / NECKLACE,5
28/11/2019,AMULET / NECKLACE,8
28/11/2020,AMULET / NECKLACE,5
28/11/2021,AMULET / NECKLACE,8
28/11/2022,AMULET / NECKLACE,6
28/11/2023,AMULET / NECKLACE,5
28/12/2019,AMULET / NECKLACE,6
28/12/2020,AMULET / NECKLACE,11
28/12/2021,AMULET / NECKLACE,4
28/12/2022,AMULET / NECKLACE,9
28/12/2023,AMULET / NECKLACE,9
29/01/2019,AMULET / NECKLACE,4
29/01/2020,AMULET / NECKLACE,6
29/01/2021,AMULET / NECKLACE,2
29/01/2022,AMULET / NECKLACE,10
29/01/2023,AMULET / NECKLACE,6
29/02/2020,AMULET / NECKLACE,8
29/03/2019,AMULET / NECKLACE,7
29/03/2020,AMULET / NECKLACE,5
29/03/2021,AMULET / NECKLACE,9
29/03/2022,AMULET / NECKLACE,7
29/03/2023,AMULET / NECKLACE,9
29/04/2019,AMULET / NECKLACE,11
29/04/2020,AMULET / NECKLACE,7
29/04/2021,AMULET / NECKLACE,12
29/04/2022,AMULET / NECKLACE,10
29/04/2023,AMULET / NECKLACE,2
29/05/2019,AMULET / NECKLACE,2
29/05/2020,AMULET / NECKLACE,15
29/05/2021,AMULET / NECKLACE,3
29/05/2022,AMULET / NECKLACE,6
29/05/2023,AMULET / NECKLACE,14
29/06/2019,AMULET / NECKLACE,9
29/06/2020,AMULET / NECKLACE,7
29/06/2021,AMULET / NECKLACE,3
29/06/2022,AMULET / NECKLACE,6
29/06/2023,AMULET / NECKLACE,9
29/07/2019,AMULET / NECKLACE,9
29/07/2020,AMULET / NECKLACE,9
29/07/2021,AMULET / NECKLACE,2
29/07/2022,AMULET / NECKLACE,8
29/07/2023,AMULET / NECKLACE,9
29/08/2019,AMULET / NECKLACE,6
29/08/2020,AMULET / NECKLACE,6
29/08/2021,AMULET / NECKLACE,5
29/08/2022,AMULET / NECKLACE,6
29/08/2023,AMULET / NECKLACE,7
29/09/2019,AMULET / NECKLACE,8
29/09/2020,AMULET / NECKLACE,8
29/09/2021,AMULET / NECKLACE,3
29/09/2022,AMULET / NECKLACE,4
29/09/2023,AMULET / NECKLACE,4
29/10/2019,AMULET / NECKLACE,3
29/10/2020,AMULET / NECKLACE,3
29/10/2021,AMULET / NECKLACE,2
29/10/2022,AMULET / NECKLACE,10
29/10/2023,AMULET / NECKLACE,6
29/11/2019,AMULET / NECKLACE,6
29/11/2020,AMULET / NECKLACE,10
29/11/2021,AMULET / NECKLACE,8
29/11/2022,AMULET / NECKLACE,9
29/11/2023,AMULET / NECKLACE,4
29/12/2019,AMULET / NECKLACE,6
29/12/2020,AMULET / NECKLACE,2
29/12/2021,AMULET / NECKLACE,6
29/12/2022,AMULET / NECKLACE,3
29/12/2023,AMULET / NECKLACE,7
30/01/2019,AMULET / NECKLACE,8
30/01/2020,AMULET / NECKLACE,13
30/01/2021,AMULET / NECKLACE,2
30/01/2022,AMULET / NECKLACE,4
30/01/2023,AMULET / NECKLACE,7
30/03/2019,AMULET / NECKLACE,6
30/03/2020,AMULET / NECKLACE,10
30/03/2021,AMULET / NECKLACE,10
30/03/2022,AMULET / NECKLACE,4
30/03/2023,AMULET / NECKLACE,12
30/04/2019,AMULET / NECKLACE,5
30/04/2020,AMULET / NECKLACE,6
30/04/2021,AMULET / NECKLACE,9
30/04/2022,AMULET / NECKLACE,7
30/04/2023,AMULET / NECKLACE,5
30/05/2019,AMULET / NECKLACE,9
30/05/2020,AMULET / NECKLACE,1
30/05/2021,AMULET / NECKLACE,4
30/05/2022,AMULET / NECKLACE,4
30/05/2023,AMULET / NECKLACE,9
30/06/2019,AMULET / NECKLACE,5
30/06/2020,AMULET / NECKLACE,7
30/06/2021,AMULET / NECKLACE,2
30/06/2022,AMULET / NECKLACE,9
30/06/2023,AMULET / NECKLACE,4
30/07/2019,AMULET / NECKLACE,4
30/07/2020,AMULET / NECKLACE,6
30/07/2021,AMULET / NECKLACE,2
30/07/2022,AMULET / NECKLACE,8
30/07/2023,AMULET / NECKLACE,6
30/08/2019,AMULET / NECKLACE,7
30/08/2020,AMULET / NECKLACE,4
30/08/2021,AMULET / NECKLACE,1
30/08/2022,AMULET / NECKLACE,5
30/08/2023,AMULET / NECKLACE,6
30/09/2019,AMULET / NECKLACE,5
30/09/2020,AMULET / NECKLACE,6
30/09/2021,AMULET / NECKLACE,2
30/09/2022,AMULET / NECKLACE,4
30/09/2023,AMULET / NECKLACE,9
30/10/2019,AMULET / NECKLACE,2
30/10/2020,AMULET / NECKLACE,8
30/10/2021,AMULET / NECKLACE,4
30/10/2022,AMULET / NECKLACE,8
30/10/2023,AMULET / NECKLACE,8
30/11/2019,AMULET / NECKLACE,4
30/11/2020,AMULET / NECKLACE,7
30/11/2021,AMULET / NECKLACE,7
30/11/2022,AMULET / NECKLACE,2
30/11/2023,AMULET / NECKLACE,7
30/12/2019,AMULET / NECKLACE,5
30/12/2020,AMULET / NECKLACE,5
30/12/2021,AMULET / NECKLACE,6
30/12/2022,AMULET / NECKLACE,7
30/12/2023,AMULET / NECKLACE,4
31/01/2019,AMULET / NECKLACE,11
31/01/2020,AMULET / NECKLACE,6
31/01/2021,AMULET / NECKLACE,9
31/01/2022,AMULET / NECKLACE,13
31/01/2023,AMULET / NECKLACE,7
31/03/2019,AMULET / NECKLACE,11
31/03/2020,AMULET / NECKLACE,10
31/03/2021,AMULET / NECKLACE,5
31/03/2022,AMULET / NECKLACE,4
31/03/2023,AMULET / NECKLACE,4
31/05/2019,AMULET / NECKLACE,8
31/05/2020,AMULET / NECKLACE,10
31/05/2021,AMULET / NECKLACE,8
31/05/2022,AMULET / NECKLACE,6
31/05/2023,AMULET / NECKLACE,7
31/07/2019,AMULET / NECKLACE,4
31/07/2020,AMULET / NECKLACE,7
31/07/2021,AMULET / NECKLACE,3
31/07/2022,AMULET / NECKLACE,6
31/07/2023,AMULET / NECKLACE,5
31/08/2019,AMULET / NECKLACE,9
31/08/2020,AMULET / NECKLACE,6
31/08/2021,AMULET / NECKLACE,2
31/08/2022,AMULET / NECKLACE,6
31/08/2023,AMULET / NECKLACE,10
31/10/2019,AMULET / NECKLACE,10
31/10/2020,AMULET / NECKLACE,7
31/10/2021,AMULET / NECKLACE,2
31/10/2022,AMULET / NECKLACE,8
31/10/2023,AMULET / NECKLACE,12
31/12/2019,AMULET / NECKLACE,13
31/12/2020,AMULET / NECKLACE,3
31/12/2021,AMULET / NECKLACE,5
31/12/2022,AMULET / NECKLACE,4
31/12/2023,AMULET / NECKLACE,6
01/01/2020,ARMOUR OTHER,20
01/01/2021,ARMOUR OTHER,14
01/01/2022,ARMOUR OTHER,11
01/01/2023,ARMOUR OTHER,13
01/01/2024,ARMOUR OTHER,12
01/02/2019,ARMOUR OTHER,9
01/02/2020,ARMOUR OTHER,7
01/02/2021,ARMOUR OTHER,12
01/02/2022,ARMOUR OTHER,10
01/02/2023,ARMOUR OTHER,10
01/03/2019,ARMOUR OTHER,9
01/03/2020,ARMOUR OTHER,19
01/03/2021,ARMOUR OTHER,15
01/03/2022,ARMOUR OTHER,10
01/03/2023,ARMOUR OTHER,18
01/04/2019,ARMOUR OTHER,14
01/04/2020,ARMOUR OTHER,12
01/04/2021,ARMOUR OTHER,14
01/04/2022,ARMOUR OTHER,10
01/04/2023,ARMOUR OTHER,11
01/05/2019,ARMOUR OTHER,8
01/05/2020,ARMOUR OTHER,30
01/05/2021,ARMOUR OTHER,13
01/05/2022,ARMOUR OTHER,14
01/05/2023,ARMOUR OTHER,15
01/06/2019,ARMOUR OTHER,19
01/06/2020,ARMOUR OTHER,10
01/06/2021,ARMOUR OTHER,14
01/06/2022,ARMOUR OTHER,15
01/06/2023,ARMOUR OTHER,15
01/07/2019,ARMOUR OTHER,10
01/07/2020,ARMOUR OTHER,10
01/07/2021,ARMOUR OTHER,4
01/07/2022,ARMOUR OTHER,10
01/07/2023,ARMOUR OTHER,12
01/08/2019,ARMOUR OTHER,11
01/08/2020,ARMOUR OTHER,16
01/08/2021,ARMOUR OTHER,9
01/08/2022,ARMOUR OTHER,7
01/08/2023,ARMOUR OTHER,12
01/09/2019,ARMOUR OTHER,16
01/09/2020,ARMOUR OTHER,19
01/09/2021,ARMOUR OTHER,2
01/09/2022,ARMOUR OTHER,10
01/09/2023,ARMOUR OTHER,9
01/10/2019,ARMOUR OTHER,12
01/10/2020,ARMOUR OTHER,17
01/10/2021,ARMOUR OTHER,2
01/10/2022,ARMOUR OTHER,14
01/10/2023,ARMOUR OTHER,14
01/11/2019,ARMOUR OTHER,12
01/11/2020,ARMOUR OTHER,13
01/11/2021,ARMOUR OTHER,1
01/11/2022,ARMOUR OTHER,12
01/11/2023,ARMOUR OTHER,4
01/12/2019,ARMOUR OTHER,14
01/12/2020,ARMOUR OTHER,9
01/12/2021,ARMOUR OTHER,13
01/12/2022,ARMOUR OTHER,12
01/12/2023,ARMOUR OTHER,13
02/01/2020,ARMOUR OTHER,13
02/01/2021,ARMOUR OTHER,14
02/01/2022,ARMOUR OTHER,12
02/01/2023,ARMOUR OTHER,20
02/01/2024,ARMOUR OTHER,6
02/02/2019,ARMOUR OTHER,8
02/02/2020,ARMOUR OTHER,16
02/02/2021,ARMOUR OTHER,16
02/02/2022,ARMOUR OTHER,12
02/02/2023,ARMOUR OTHER,14
02/03/2019,ARMOUR OTHER,18
02/03/2020,ARMOUR OTHER,15
02/03/2021,ARMOUR OTHER,12
02/03/2022,ARMOUR OTHER,17
02/03/2023,ARMOUR OTHER,19
02/04/2019,ARMOUR OTHER,13
02/04/2020,ARMOUR OTHER,10
02/04/2021,ARMOUR OTHER,12
02/04/2022,ARMOUR OTHER,13
02/04/2023,ARMOUR OTHER,20
02/05/2019,ARMOUR OTHER,14
02/05/2020,ARMOUR OTHER,22
02/05/2021,ARMOUR OTHER,16
02/05/2022,ARMOUR OTHER,13
02/05/2023,ARMOUR OTHER,19
02/06/2019,ARMOUR OTHER,15
02/06/2020,ARMOUR OTHER,16
02/06/2021,ARMOUR OTHER,17
02/06/2022,ARMOUR OTHER,10
02/06/2023,ARMOUR OTHER,14
02/07/2019,ARMOUR OTHER,20
02/07/2020,ARMOUR OTHER,19
02/07/2021,ARMOUR OTHER,1
02/07/2022,ARMOUR OTHER,16
02/07/2023,ARMOUR OTHER,18
02/08/2019,ARMOUR OTHER,13
02/08/2020,ARMOUR OTHER,14
02/08/2021,ARMOUR OTHER,2
02/08/2022,ARMOUR OTHER,10
02/08/2023,ARMOUR OTHER,13
02/09/2019,ARMOUR OTHER,14
02/09/2020,ARMOUR OTHER,10
02/09/2021,ARMOUR OTHER,3
02/09/2022,ARMOUR OTHER,20
02/09/2023,ARMOUR OTHER,16
02/10/2019,ARMOUR OTHER,19
02/10/2020,ARMOUR OTHER,18
02/10/2021,ARMOUR OTHER,5
02/10/2022,ARMOUR OTHER,10
02/10/2023,ARMOUR OTHER,16
02/11/2019,ARMOUR OTHER,7
02/11/2020,ARMOUR OTHER,11
02/11/2021,ARMOUR OTHER,103
02/11/2022,ARMOUR OTHER,14
02/11/2023,ARMOUR OTHER,11
02/12/2019,ARMOUR OTHER,8
02/12/2020,ARMOUR OTHER,14
02/12/2021,ARMOUR OTHER,5
02/12/2022,ARMOUR OTHER,12
02/12/2023,ARMOUR OTHER,11
03/01/2019,ARMOUR OTHER,1
03/01/2020,ARMOUR OTHER,16
03/01/2021,ARMOUR OTHER,12
03/01/2022,ARMOUR OTHER,20
03/01/2023,ARMOUR OTHER,15
03/01/2024,ARMOUR OTHER,6
03/02/2019,ARMOUR OTHER,12
03/02/2020,ARMOUR OTHER,9
03/02/2021,ARMOUR OTHER,10
03/02/2022,ARMOUR OTHER,14
03/02/2023,ARMOUR OTHER,15
03/03/2019,ARMOUR OTHER,13
03/03/2020,ARMOUR OTHER,15
03/03/2021,ARMOUR OTHER,6
03/03/2022,ARMOUR OTHER,12
03/03/2023,ARMOUR OTHER,18
03/04/2019,ARMOUR OTHER,10
03/04/2020,ARMOUR OTHER,13
03/04/2021,ARMOUR OTHER,18
03/04/2022,ARMOUR OTHER,11
03/04/2023,ARMOUR OTHER,20
03/05/2019,ARMOUR OTHER,6
03/05/2020,ARMOUR OTHER,21
03/05/2021,ARMOUR OTHER,14
03/05/2022,ARMOUR OTHER,18
03/05/2023,ARMOUR OTHER,11
03/06/2019,ARMOUR OTHER,14
03/06/2020,ARMOUR OTHER,9
03/06/2021,ARMOUR OTHER,11
03/06/2022,ARMOUR OTHER,17
03/06/2023,ARMOUR OTHER,24
03/07/2019,ARMOUR OTHER,10
03/07/2020,ARMOUR OTHER,11
03/07/2021,ARMOUR OTHER,5
03/07/2022,ARMOUR OTHER,14
03/07/2023,ARMOUR OTHER,11
03/08/2019,ARMOUR OTHER,11
03/08/2020,ARMOUR OTHER,15
03/08/2021,ARMOUR OTHER,4
03/08/2022,ARMOUR OTHER,11
03/08/2023,ARMOUR OTHER,5
03/09/2019,ARMOUR OTHER,9
03/09/2020,ARMOUR OTHER,9
03/09/2021,ARMOUR OTHER,3
03/09/2022,ARMOUR OTHER,11
03/09/2023,ARMOUR OTHER,11
03/10/2019,ARMOUR OTHER,10
03/10/2020,ARMOUR OTHER,9
03/10/2021,ARMOUR OTHER,6
03/10/2022,ARMOUR OTHER,8
03/10/2023,ARMOUR OTHER,13
03/11/2019,ARMOUR OTHER,8
03/11/2020,ARMOUR OTHER,7
03/11/2021,ARMOUR OTHER,144
03/11/2022,ARMOUR OTHER,17
03/11/2023,ARMOUR OTHER,15
03/12/2019,ARMOUR OTHER,8
03/12/2020,ARMOUR OTHER,14
03/12/2021,ARMOUR OTHER,13
03/12/2022,ARMOUR OTHER,15
03/12/2023,ARMOUR OTHER,11
04/01/2019,ARMOUR OTHER,3
04/01/2020,ARMOUR OTHER,16
04/01/2021,ARMOUR OTHER,12
04/01/2022,ARMOUR OTHER,10
04/01/2023,ARMOUR OTHER,12
04/01/2024,ARMOUR OTHER,10
04/02/2019,ARMOUR OTHER,12
04/02/2020,ARMOUR OTHER,18
04/02/2021,ARMOUR OTHER,12
04/02/2022,ARMOUR OTHER,13
04/02/2023,ARMOUR OTHER,15
04/03/2019,ARMOUR OTHER,18
04/03/2020,ARMOUR OTHER,13
04/03/2021,ARMOUR OTHER,14
04/03/2022,ARMOUR OTHER,14
04/03/2023,ARMOUR OTHER,14
04/04/2019,ARMOUR OTHER,12
04/04/2020,ARMOUR OTHER,8
04/04/2021,ARMOUR OTHER,19
04/04/2022,ARMOUR OTHER,14
04/04/2023,ARMOUR OTHER,19
04/05/2019,ARMOUR OTHER,14
04/05/2020,ARMOUR OTHER,10
04/05/2021,ARMOUR OTHER,19
04/05/2022,ARMOUR OTHER,9
04/05/2023,ARMOUR OTHER,15
04/06/2019,ARMOUR OTHER,15
04/06/2020,ARMOUR OTHER,10
04/06/2021,ARMOUR OTHER,6
04/06/2022,ARMOUR OTHER,7
04/06/2023,ARMOUR OTHER,11
04/07/2019,ARMOUR OTHER,12
04/07/2020,ARMOUR OTHER,10
04/07/2021,ARMOUR OTHER,3
04/07/2022,ARMOUR OTHER,13
04/07/2023,ARMOUR OTHER,8
04/08/2019,ARMOUR OTHER,14
04/08/2020,ARMOUR OTHER,15
04/08/2021,ARMOUR OTHER,1
04/08/2022,ARMOUR OTHER,11
04/08/2023,ARMOUR OTHER,16
04/09/2019,ARMOUR OTHER,16
04/09/2020,ARMOUR OTHER,19
04/09/2021,ARMOUR OTHER,3
04/09/2022,ARMOUR OTHER,14
04/09/2023,ARMOUR OTHER,13
04/10/2019,ARMOUR OTHER,13
04/10/2020,ARMOUR OTHER,11
04/10/2021,ARMOUR OTHER,5
04/10/2022,ARMOUR OTHER,12
04/10/2023,ARMOUR OTHER,4
04/11/2019,ARMOUR OTHER,16
04/11/2020,ARMOUR OTHER,10
04/11/2021,ARMOUR OTHER,128
04/11/2022,ARMOUR OTHER,19
04/11/2023,ARMOUR OTHER,21
04/12/2019,ARMOUR OTHER,12
04/12/2020,ARMOUR OTHER,16
04/12/2021,ARMOUR OTHER,11
04/12/2022,ARMOUR OTHER,17
04/12/2023,ARMOUR OTHER,17
05/01/2019,ARMOUR OTHER,4
05/01/2020,ARMOUR OTHER,25
05/01/2021,ARMOUR OTHER,13
05/01/2022,ARMOUR OTHER,12
05/01/2023,ARMOUR OTHER,16
05/01/2024,ARMOUR OTHER,10
05/02/2019,ARMOUR OTHER,17
05/02/2020,ARMOUR OTHER,15
05/02/2021,ARMOUR OTHER,12
05/02/2022,ARMOUR OTHER,13
05/02/2023,ARMOUR OTHER,22
05/03/2019,ARMOUR OTHER,15
05/03/2020,ARMOUR OTHER,18
05/03/2021,ARMOUR OTHER,11
05/03/2022,ARMOUR OTHER,13
05/03/2023,ARMOUR OTHER,21
05/04/2019,ARMOUR OTHER,16
05/04/2020,ARMOUR OTHER,15
05/04/2021,ARMOUR OTHER,16
05/04/2022,ARMOUR OTHER,8
05/04/2023,ARMOUR OTHER,12
05/05/2019,ARMOUR OTHER,10
05/05/2020,ARMOUR OTHER,6
05/05/2021,ARMOUR OTHER,9
05/05/2022,ARMOUR OTHER,19
05/05/2023,ARMOUR OTHER,18
05/06/2019,ARMOUR OTHER,13
05/06/2020,ARMOUR OTHER,18
05/06/2021,ARMOUR OTHER,5
05/06/2022,ARMOUR OTHER,9
05/06/2023,ARMOUR OTHER,9
05/07/2019,ARMOUR OTHER,9
05/07/2020,ARMOUR OTHER,14
05/07/2021,ARMOUR OTHER,2
05/07/2022,ARMOUR OTHER,11
05/07/2023,ARMOUR OTHER,12
05/08/2019,ARMOUR OTHER,10
05/08/2020,ARMOUR OTHER,16
05/08/2021,ARMOUR OTHER,3
05/08/2022,ARMOUR OTHER,16
05/08/2023,ARMOUR OTHER,16
05/09/2019,ARMOUR OTHER,7
05/09/2020,ARMOUR OTHER,12
05/09/2021,ARMOUR OTHER,6
05/09/2022,ARMOUR OTHER,14
05/09/2023,ARMOUR OTHER,13
05/10/2019,ARMOUR OTHER,16
05/10/2020,ARMOUR OTHER,13
05/10/2021,ARMOUR OTHER,7
05/10/2022,ARMOUR OTHER,12
05/10/2023,ARMOUR OTHER,16
05/11/2019,ARMOUR OTHER,10
05/11/2020,ARMOUR OTHER,13
05/11/2021,ARMOUR OTHER,124
05/11/2022,ARMOUR OTHER,12
05/11/2023,ARMOUR OTHER,9
05/12/2019,ARMOUR OTHER,12
05/12/2020,ARMOUR OTHER,8
05/12/2021,ARMOUR OTHER,7
05/12/2022,ARMOUR OTHER,15
05/12/2023,ARMOUR OTHER,15
06/01/2019,ARMOUR OTHER,8
06/01/2020,ARMOUR OTHER,6
06/01/2021,ARMOUR OTHER,12
06/01/2022,ARMOUR OTHER,11
06/01/2023,ARMOUR OTHER,9
06/01/2024,ARMOUR OTHER,12
06/02/2019,ARMOUR OTHER,12
06/02/2020,ARMOUR OTHER,14
06/02/2021,ARMOUR OTHER,8
06/02/2022,ARMOUR OTHER,11
06/02/2023,ARMOUR OTHER,11
06/03/2019,ARMOUR OTHER,9
06/03/2020,ARMOUR OTHER,18
06/03/2021,ARMOUR OTHER,16
06/03/2022,ARMOUR OTHER,15
06/03/2023,ARMOUR OTHER,11
06/04/2019,ARMOUR OTHER,11
06/04/2020,ARMOUR OTHER,14
06/04/2021,ARMOUR OTHER,9
06/04/2022,ARMOUR OTHER,20
06/04/2023,ARMOUR OTHER,19
06/05/2019,ARMOUR OTHER,14
06/05/2020,ARMOUR OTHER,16
06/05/2021,ARMOUR OTHER,17
06/05/2022,ARMOUR OTHER,10
06/05/2023,ARMOUR OTHER,15
