Nation,OrderDate,AverageDeliveryTime
Baldur's Gate,16/09/2021,44.83333333
Baldur's Gate,17/09/2021,39.11111111
Baldur's Gate,18/09/2021,35
Baldur's Gate,19/09/2021,15.4
Baldur's Gate,20/09/2021,27.5
Baldur's Gate,21/09/2021,32.28571429
Baldur's Gate,22/09/2021,39.57142857
Baldur's Gate,23/09/2021,12.33333333
Baldur's Gate,24/09/2021,22.4
Baldur's Gate,25/09/2021,25.28571429
Baldur's Gate,26/09/2021,23.875
Baldur's Gate,27/09/2021,20.57142857
Baldur's Gate,28/09/2021,1.666666667
Baldur's Gate,29/09/2021,26.125
Baldur's Gate,30/09/2021,12.66666667
Baldur's Gate,01/10/2021,19.5
Baldur's Gate,02/10/2021,13.72727273
Baldur's Gate,03/10/2021,7.5
Baldur's Gate,04/10/2021,19.77777778
Baldur's Gate,05/10/2021,20.85714286
Baldur's Gate,06/10/2021,21.2
Baldur's Gate,07/10/2021,16.6
Baldur's Gate,08/10/2021,8.833333333
Baldur's Gate,09/10/2021,21.25
Baldur's Gate,10/10/2021,17.76923077
Baldur's Gate,11/10/2021,12
Baldur's Gate,12/10/2021,12
Baldur's Gate,13/10/2021,16.45454545
Baldur's Gate,14/10/2021,19.14285714
Baldur's Gate,15/10/2021,13.8
Baldur's Gate,16/10/2021,13
Baldur's Gate,17/10/2021,12
Baldur's Gate,18/10/2021,16.45454545
Baldur's Gate,19/10/2021,13.54545455
Baldur's Gate,20/10/2021,15.77777778
Baldur's Gate,21/10/2021,13.57142857
Baldur's Gate,22/10/2021,8.5
Baldur's Gate,23/10/2021,8.875
Baldur's Gate,24/10/2021,13.2
Baldur's Gate,25/10/2021,5.222222222
Baldur's Gate,26/10/2021,9
Baldur's Gate,27/10/2021,10.66666667
Baldur's Gate,28/10/2021,9.777777778
Baldur's Gate,29/10/2021,9
Baldur's Gate,30/10/2021,10.66666667
Baldur's Gate,31/10/2021,5.833333333
Baldur's Gate,01/11/2021,7.875
Baldur's Gate,02/11/2021,7
Baldur's Gate,03/11/2021,7.444444444
Baldur's Gate,04/11/2021,7
Baldur's Gate,05/11/2021,7.25
Baldur's Gate,06/11/2021,8.333333333
Baldur's Gate,07/11/2021,6.333333333
Baldur's Gate,08/11/2021,9.285714286
Baldur's Gate,09/11/2021,6.545454545
Baldur's Gate,10/11/2021,5.454545455
Baldur's Gate,11/11/2021,6
Baldur's Gate,12/11/2021,6.4
Baldur's Gate,13/11/2021,8.285714286
Baldur's Gate,14/11/2021,9.2
Baldur's Gate,15/11/2021,6.333333333
Baldur's Gate,16/11/2021,6
Baldur's Gate,17/11/2021,6.25
Baldur's Gate,18/11/2021,7.285714286
Baldur's Gate,19/11/2021,5.5
Baldur's Gate,20/11/2021,7.111111111
Baldur's Gate,21/11/2021,7
Baldur's Gate,22/11/2021,7.222222222
Baldur's Gate,23/11/2021,7.857142857
Baldur's Gate,24/11/2021,6.625
Baldur's Gate,25/11/2021,4.666666667
Baldur's Gate,26/11/2021,7.625
Baldur's Gate,27/11/2021,5.5
Baldur's Gate,28/11/2021,6.875
Baldur's Gate,29/11/2021,7.8
Baldur's Gate,30/11/2021,5.571428571
Baldur's Gate,01/12/2021,6.533333333
Baldur's Gate,02/12/2021,10.44444444
Baldur's Gate,03/12/2021,7.125
Baldur's Gate,04/12/2021,6.785714286
Baldur's Gate,05/12/2021,6.857142857
Baldur's Gate,06/12/2021,5
Baldur's Gate,07/12/2021,6
Baldur's Gate,08/12/2021,6.5
Baldur's Gate,09/12/2021,7.666666667
Baldur's Gate,10/12/2021,5.625
Baldur's Gate,11/12/2021,6.625
Baldur's Gate,12/12/2021,8.3
Baldur's Gate,13/12/2021,7.6
Baldur's Gate,14/12/2021,7.5
Baldur's Gate,15/12/2021,8.090909091
Baldur's Gate,16/12/2021,5.25
Baldur's Gate,17/12/2021,7.1
Baldur's Gate,18/12/2021,5.285714286
Baldur's Gate,19/12/2021,6.555555556
Baldur's Gate,20/12/2021,7.583333333
Baldur's Gate,21/12/2021,7.6
Baldur's Gate,22/12/2021,3.1
Baldur's Gate,23/12/2021,9.428571429
Baldur's Gate,24/12/2021,9.375
Baldur's Gate,25/12/2021,8
Baldur's Gate,26/12/2021,5.333333333
Baldur's Gate,27/12/2021,9.4
Baldur's Gate,28/12/2021,8.5
Baldur's Gate,29/12/2021,4.583333333
Baldur's Gate,30/12/2021,5.625
Baldur's Gate,31/12/2021,4.333333333
Baldur's Gate,01/01/2022,8.875
Baldur's Gate,02/01/2022,6.571428571
Baldur's Gate,03/01/2022,7.3
Baldur's Gate,04/01/2022,10.71428571
Baldur's Gate,05/01/2022,10
Baldur's Gate,06/01/2022,7.888888889
Baldur's Gate,07/01/2022,6.333333333
Baldur's Gate,08/01/2022,7.142857143
Baldur's Gate,09/01/2022,6.818181818
Baldur's Gate,10/01/2022,6.727272727
Baldur's Gate,11/01/2022,5.222222222
Baldur's Gate,12/01/2022,6.692307692
Baldur's Gate,13/01/2022,12.4
Baldur's Gate,14/01/2022,4.333333333
Baldur's Gate,15/01/2022,8.666666667
Baldur's Gate,16/01/2022,7.285714286
Baldur's Gate,17/01/2022,5.875
Baldur's Gate,18/01/2022,7.5
Baldur's Gate,19/01/2022,5.3
Baldur's Gate,20/01/2022,4
Baldur's Gate,21/01/2022,7.25
Baldur's Gate,22/01/2022,7.222222222
Baldur's Gate,23/01/2022,9
Baldur's Gate,24/01/2022,7.8
Baldur's Gate,25/01/2022,6.555555556
Baldur's Gate,26/01/2022,6.857142857
Baldur's Gate,27/01/2022,8.8
Baldur's Gate,28/01/2022,6.5
Baldur's Gate,29/01/2022,7
Baldur's Gate,30/01/2022,6.571428571
Baldur's Gate,31/01/2022,7.333333333
Baldur's Gate,01/02/2022,6.166666667
Baldur's Gate,02/02/2022,6.285714286
Baldur's Gate,03/02/2022,8.571428571
Baldur's Gate,04/02/2022,7.444444444
Baldur's Gate,05/02/2022,7
Baldur's Gate,06/02/2022,3.25
Baldur's Gate,07/02/2022,7
Baldur's Gate,08/02/2022,7.384615385
Baldur's Gate,09/02/2022,7.111111111
Baldur's Gate,10/02/2022,8.538461538
Baldur's Gate,11/02/2022,5.5
Baldur's Gate,12/02/2022,8
Baldur's Gate,13/02/2022,6.166666667
Baldur's Gate,14/02/2022,6.090909091
Baldur's Gate,15/02/2022,8.25
Baldur's Gate,16/02/2022,4.333333333
Baldur's Gate,17/02/2022,8
Baldur's Gate,18/02/2022,4.875
Baldur's Gate,19/02/2022,8.125
Baldur's Gate,20/02/2022,8.111111111
Baldur's Gate,21/02/2022,12
Baldur's Gate,22/02/2022,6.125
Baldur's Gate,23/02/2022,6.4
Baldur's Gate,24/02/2022,5.142857143
Baldur's Gate,25/02/2022,6.909090909
Baldur's Gate,26/02/2022,6.111111111
Baldur's Gate,27/02/2022,6.846153846
Baldur's Gate,28/02/2022,6
Baldur's Gate,01/03/2022,6.333333333
Baldur's Gate,02/03/2022,6.833333333
Baldur's Gate,03/03/2022,9.4
Baldur's Gate,04/03/2022,7.833333333
Baldur's Gate,05/03/2022,7
Baldur's Gate,06/03/2022,7.875
Baldur's Gate,07/03/2022,8.428571429
Baldur's Gate,08/03/2022,2.875
Baldur's Gate,09/03/2022,8.6
Baldur's Gate,10/03/2022,7.3
Baldur's Gate,11/03/2022,5
Baldur's Gate,12/03/2022,7.8
Baldur's Gate,13/03/2022,6.714285714
Baldur's Gate,14/03/2022,5.5
Baldur's Gate,15/03/2022,7.333333333
Baldur's Gate,16/03/2022,7.2
Baldur's Gate,17/03/2022,9.714285714
Baldur's Gate,18/03/2022,9
Baldur's Gate,19/03/2022,8.875
Baldur's Gate,20/03/2022,6.2
Baldur's Gate,21/03/2022,9
Baldur's Gate,22/03/2022,7
Baldur's Gate,23/03/2022,5.866666667
Baldur's Gate,24/03/2022,5.75
Baldur's Gate,25/03/2022,4.6
Baldur's Gate,26/03/2022,2.714285714
Baldur's Gate,27/03/2022,5.8
Baldur's Gate,28/03/2022,4.8
Baldur's Gate,29/03/2022,10
Baldur's Gate,30/03/2022,4.636363636
Baldur's Gate,31/03/2022,7.25
Baldur's Gate,01/04/2022,6.4
Baldur's Gate,02/04/2022,6.333333333
Baldur's Gate,03/04/2022,7.2
Baldur's Gate,04/04/2022,3
Baldur's Gate,05/04/2022,7.857142857
Baldur's Gate,06/04/2022,10.66666667
Baldur's Gate,07/04/2022,6.444444444
Baldur's Gate,08/04/2022,5.4
Baldur's Gate,09/04/2022,6.333333333
Baldur's Gate,10/04/2022,5.888888889
Baldur's Gate,11/04/2022,10
Baldur's Gate,12/04/2022,5.111111111
Baldur's Gate,13/04/2022,6.75
Baldur's Gate,14/04/2022,6.5
Baldur's Gate,15/04/2022,6.066666667
Baldur's Gate,16/04/2022,6.8
Baldur's Gate,17/04/2022,6.9
Baldur's Gate,18/04/2022,4.833333333
Baldur's Gate,19/04/2022,7
Baldur's Gate,20/04/2022,5.166666667
Baldur's Gate,21/04/2022,5.444444444
Baldur's Gate,22/04/2022,6.222222222
Baldur's Gate,23/04/2022,9
Baldur's Gate,24/04/2022,9.125
Baldur's Gate,25/04/2022,8.857142857
Baldur's Gate,26/04/2022,8.375
Baldur's Gate,27/04/2022,5.875
Baldur's Gate,28/04/2022,5.9
Baldur's Gate,29/04/2022,6.8
Baldur's Gate,30/04/2022,9
Baldur's Gate,01/05/2022,3.75
Baldur's Gate,02/05/2022,8.857142857
Baldur's Gate,03/05/2022,9.222222222
Baldur's Gate,04/05/2022,5.6
Baldur's Gate,05/05/2022,7.428571429
Baldur's Gate,06/05/2022,6.777777778
Baldur's Gate,07/05/2022,9.5
Baldur's Gate,08/05/2022,7.727272727
Baldur's Gate,09/05/2022,8.142857143
Baldur's Gate,10/05/2022,9.666666667
Baldur's Gate,11/05/2022,6
Baldur's Gate,12/05/2022,3.444444444
Baldur's Gate,13/05/2022,6.857142857
Baldur's Gate,14/05/2022,2.75
Baldur's Gate,15/05/2022,6.181818182
Baldur's Gate,16/05/2022,7.714285714
Baldur's Gate,17/05/2022,9
Baldur's Gate,18/05/2022,6.571428571
Baldur's Gate,19/05/2022,7.357142857
Baldur's Gate,20/05/2022,7.375
Baldur's Gate,21/05/2022,5.25
Baldur's Gate,22/05/2022,6.714285714
Baldur's Gate,23/05/2022,6.571428571
Baldur's Gate,24/05/2022,4.4
Baldur's Gate,25/05/2022,7.888888889
Baldur's Gate,26/05/2022,7.6
Baldur's Gate,27/05/2022,5.5
Baldur's Gate,28/05/2022,2
Baldur's Gate,29/05/2022,7.222222222
Baldur's Gate,30/05/2022,8.2
Baldur's Gate,31/05/2022,7.625
Baldur's Gate,01/06/2022,6.222222222
Baldur's Gate,02/06/2022,9.25
Baldur's Gate,03/06/2022,4.3
Baldur's Gate,04/06/2022,7.5
Baldur's Gate,05/06/2022,6.454545455
Baldur's Gate,06/06/2022,2
Baldur's Gate,07/06/2022,6.2
Baldur's Gate,08/06/2022,5.285714286
Baldur's Gate,09/06/2022,7.571428571
Baldur's Gate,10/06/2022,7.7
Baldur's Gate,11/06/2022,6.8
Baldur's Gate,12/06/2022,6.666666667
Baldur's Gate,13/06/2022,6.416666667
Baldur's Gate,14/06/2022,6.666666667
Baldur's Gate,15/06/2022,7.9
Baldur's Gate,16/06/2022,6.8
Baldur's Gate,17/06/2022,8.5
Baldur's Gate,18/06/2022,6.2
Baldur's Gate,19/06/2022,7.6
Baldur's Gate,20/06/2022,7.384615385
Baldur's Gate,21/06/2022,6.416666667
Baldur's Gate,22/06/2022,5.75
Baldur's Gate,23/06/2022,5.142857143
Baldur's Gate,24/06/2022,6.9
Baldur's Gate,25/06/2022,8.111111111
Baldur's Gate,26/06/2022,10.14285714
Baldur's Gate,27/06/2022,5.916666667
Baldur's Gate,28/06/2022,6.428571429
Baldur's Gate,29/06/2022,6.666666667
Baldur's Gate,30/06/2022,5.6
Baldur's Gate,01/07/2022,8.083333333
Baldur's Gate,02/07/2022,7.25
Baldur's Gate,03/07/2022,5.1
Baldur's Gate,04/07/2022,6.5
Baldur's Gate,05/07/2022,4.666666667
Baldur's Gate,06/07/2022,6.166666667
Baldur's Gate,07/07/2022,4.75
Baldur's Gate,08/07/2022,8.333333333
Baldur's Gate,09/07/2022,6.454545455
Baldur's Gate,10/07/2022,4.166666667
Baldur's Gate,11/07/2022,7
Baldur's Gate,12/07/2022,6.8
Baldur's Gate,13/07/2022,8.75
Baldur's Gate,14/07/2022,8.714285714
Baldur's Gate,15/07/2022,9.166666667
Baldur's Gate,16/07/2022,6.333333333
Baldur's Gate,17/07/2022,6.111111111
Baldur's Gate,18/07/2022,5
Baldur's Gate,19/07/2022,8.5
Baldur's Gate,20/07/2022,6.1
Baldur's Gate,21/07/2022,2
Baldur's Gate,22/07/2022,9.727272727
Baldur's Gate,23/07/2022,6
Baldur's Gate,24/07/2022,5.1
Baldur's Gate,25/07/2022,8.0625
Baldur's Gate,26/07/2022,5.416666667
Baldur's Gate,27/07/2022,6.777777778
Baldur's Gate,28/07/2022,7.1
Baldur's Gate,29/07/2022,5.625
Baldur's Gate,30/07/2022,5.8
Baldur's Gate,31/07/2022,9.571428571
Baldur's Gate,01/08/2022,6.75
Baldur's Gate,02/08/2022,5.1
Baldur's Gate,03/08/2022,6
Baldur's Gate,04/08/2022,8.3
Baldur's Gate,05/08/2022,6.666666667
Baldur's Gate,06/08/2022,7
Baldur's Gate,07/08/2022,8
Baldur's Gate,08/08/2022,10.16666667
Baldur's Gate,09/08/2022,6.125
Baldur's Gate,10/08/2022,4.428571429
Baldur's Gate,11/08/2022,10.5
Baldur's Gate,12/08/2022,8.5
Baldur's Gate,13/08/2022,9
Baldur's Gate,14/08/2022,5.727272727
Baldur's Gate,15/08/2022,8.125
Baldur's Gate,16/08/2022,9
Baldur's Gate,17/08/2022,7.8
Baldur's Gate,18/08/2022,7.8
Baldur's Gate,19/08/2022,7.125
Baldur's Gate,20/08/2022,11
Baldur's Gate,21/08/2022,6.8
Baldur's Gate,22/08/2022,10.2
Baldur's Gate,23/08/2022,8.3
Baldur's Gate,24/08/2022,8.363636364
Baldur's Gate,25/08/2022,5
Baldur's Gate,26/08/2022,2.888888889
Baldur's Gate,27/08/2022,6.8
Baldur's Gate,28/08/2022,8.25
Baldur's Gate,29/08/2022,13.33333333
Baldur's Gate,30/08/2022,6.888888889
Baldur's Gate,31/08/2022,7.181818182
Baldur's Gate,01/09/2022,7.6
Baldur's Gate,02/09/2022,4.25
Baldur's Gate,03/09/2022,5.1
Baldur's Gate,04/09/2022,5.833333333
Baldur's Gate,05/09/2022,9
Baldur's Gate,06/09/2022,7.5
Baldur's Gate,07/09/2022,7
Baldur's Gate,08/09/2022,6.857142857
Baldur's Gate,09/09/2022,3.625
Baldur's Gate,10/09/2022,6.5
Baldur's Gate,11/09/2022,9.6
Baldur's Gate,12/09/2022,5
Baldur's Gate,13/09/2022,10.16666667
Baldur's Gate,14/09/2022,7.714285714
Baldur's Gate,15/09/2022,9.666666667
Baldur's Gate,16/09/2022,8.571428571
Baldur's Gate,17/09/2022,8.2
Baldur's Gate,18/09/2022,7.583333333
Baldur's Gate,19/09/2022,10.71428571
Baldur's Gate,20/09/2022,3
Baldur's Gate,21/09/2022,7.166666667
Baldur's Gate,22/09/2022,6.285714286
Baldur's Gate,23/09/2022,4.8
Baldur's Gate,24/09/2022,5.571428571
Baldur's Gate,25/09/2022,6.818181818
Baldur's Gate,26/09/2022,8
Baldur's Gate,27/09/2022,7.4
Baldur's Gate,28/09/2022,3.333333333
Baldur's Gate,29/09/2022,6
Baldur's Gate,30/09/2022,7.333333333
Baldur's Gate,01/10/2022,5.444444444
Baldur's Gate,02/10/2022,7.571428571
Baldur's Gate,03/10/2022,7.777777778
Baldur's Gate,04/10/2022,6.5
Baldur's Gate,05/10/2022,4.75
Baldur's Gate,06/10/2022,6
Baldur's Gate,07/10/2022,7.4
Baldur's Gate,08/10/2022,5.666666667
Baldur's Gate,09/10/2022,6.4
Baldur's Gate,10/10/2022,8.4
Baldur's Gate,11/10/2022,7.2
Baldur's Gate,12/10/2022,10.5
Baldur's Gate,13/10/2022,6.625
Baldur's Gate,14/10/2022,6.4
Baldur's Gate,15/10/2022,6.5
Baldur's Gate,16/10/2022,6.666666667
Baldur's Gate,17/10/2022,6
Baldur's Gate,18/10/2022,7.333333333
Baldur's Gate,19/10/2022,4.5
Baldur's Gate,20/10/2022,6.777777778
Baldur's Gate,21/10/2022,5.75
Baldur's Gate,22/10/2022,7.111111111
Baldur's Gate,23/10/2022,10.33333333
Baldur's Gate,24/10/2022,9.625
Baldur's Gate,25/10/2022,6
Baldur's Gate,26/10/2022,5.6
Baldur's Gate,27/10/2022,5.230769231
Baldur's Gate,28/10/2022,7
Baldur's Gate,29/10/2022,5.625
Baldur's Gate,30/10/2022,6.714285714
Baldur's Gate,31/10/2022,6.666666667
Baldur's Gate,01/11/2022,10.25
Baldur's Gate,02/11/2022,10.25
Baldur's Gate,03/11/2022,7.444444444
Baldur's Gate,04/11/2022,10
Baldur's Gate,05/11/2022,7.416666667
Baldur's Gate,06/11/2022,7.5
Baldur's Gate,07/11/2022,11.4
Baldur's Gate,08/11/2022,7.1
Baldur's Gate,09/11/2022,6.428571429
Baldur's Gate,10/11/2022,9.4
Baldur's Gate,11/11/2022,7.5
Baldur's Gate,12/11/2022,8.5
Baldur's Gate,13/11/2022,8.6
Baldur's Gate,14/11/2022,7.5
Baldur's Gate,15/11/2022,5.727272727
Baldur's Gate,16/11/2022,7.125
Baldur's Gate,17/11/2022,8.2
Baldur's Gate,18/11/2022,4.5
Baldur's Gate,19/11/2022,7.5
Baldur's Gate,20/11/2022,5.428571429
Baldur's Gate,21/11/2022,6.625
Baldur's Gate,22/11/2022,4
Baldur's Gate,23/11/2022,5.5
Baldur's Gate,24/11/2022,9.5
Baldur's Gate,25/11/2022,6.363636364
Baldur's Gate,26/11/2022,6.533333333
Baldur's Gate,27/11/2022,6.6
Baldur's Gate,28/11/2022,7.714285714
Baldur's Gate,29/11/2022,3.666666667
Baldur's Gate,30/11/2022,8.375
Baldur's Gate,01/12/2022,5.25
Baldur's Gate,02/12/2022,3.75
Baldur's Gate,03/12/2022,7.555555556
Baldur's Gate,04/12/2022,5.777777778
Baldur's Gate,05/12/2022,5.125
Baldur's Gate,06/12/2022,8.916666667
Baldur's Gate,07/12/2022,6.333333333
Baldur's Gate,08/12/2022,9
Baldur's Gate,09/12/2022,9.428571429
Baldur's Gate,10/12/2022,3
Baldur's Gate,11/12/2022,5
Baldur's Gate,12/12/2022,8.125
Baldur's Gate,13/12/2022,8.5
Baldur's Gate,14/12/2022,7.125
Baldur's Gate,15/12/2022,6.375
Baldur's Gate,16/12/2022,7.909090909
Baldur's Gate,17/12/2022,4.571428571
Baldur's Gate,18/12/2022,9.818181818
Baldur's Gate,19/12/2022,3.166666667
Baldur's Gate,20/12/2022,5.3
Baldur's Gate,21/12/2022,6.25
Baldur's Gate,22/12/2022,6.5
Baldur's Gate,23/12/2022,5.833333333
Baldur's Gate,24/12/2022,7
Baldur's Gate,25/12/2022,8
Baldur's Gate,26/12/2022,6.666666667
Baldur's Gate,27/12/2022,4.4
Baldur's Gate,28/12/2022,8.5
Baldur's Gate,29/12/2022,5.625
Baldur's Gate,30/12/2022,7
Baldur's Gate,31/12/2022,4.8
Baldur's Gate,01/01/2023,5.428571429
Baldur's Gate,02/01/2023,8
Baldur's Gate,03/01/2023,9.375
Baldur's Gate,04/01/2023,7.428571429
Baldur's Gate,05/01/2023,6
Baldur's Gate,06/01/2023,7.714285714
Baldur's Gate,07/01/2023,4.857142857
Baldur's Gate,08/01/2023,6.846153846
Baldur's Gate,09/01/2023,6.285714286
Baldur's Gate,10/01/2023,9.75
Baldur's Gate,11/01/2023,9
Baldur's Gate,12/01/2023,5
Baldur's Gate,13/01/2023,8.428571429
Baldur's Gate,14/01/2023,4.5
Baldur's Gate,15/01/2023,5.888888889
Baldur's Gate,16/01/2023,7.444444444
Baldur's Gate,17/01/2023,7
Baldur's Gate,18/01/2023,8.555555556
Baldur's Gate,19/01/2023,7.285714286
Baldur's Gate,20/01/2023,6.444444444
Baldur's Gate,21/01/2023,7.5
Baldur's Gate,22/01/2023,6.714285714
Baldur's Gate,23/01/2023,9.333333333
Baldur's Gate,24/01/2023,7.333333333
Baldur's Gate,25/01/2023,3.8
Baldur's Gate,26/01/2023,5.8
Baldur's Gate,27/01/2023,8.625
Baldur's Gate,28/01/2023,7.666666667
Baldur's Gate,29/01/2023,8.285714286
Baldur's Gate,30/01/2023,5
Baldur's Gate,31/01/2023,6.625
Baldur's Gate,01/02/2023,7
Baldur's Gate,02/02/2023,8.166666667
Baldur's Gate,03/02/2023,7.416666667
Baldur's Gate,04/02/2023,7
Baldur's Gate,05/02/2023,5.666666667
Baldur's Gate,06/02/2023,7.375
Baldur's Gate,07/02/2023,6.6
Baldur's Gate,08/02/2023,5.777777778
Baldur's Gate,09/02/2023,7.333333333
Baldur's Gate,10/02/2023,3.714285714
Baldur's Gate,11/02/2023,7.666666667
Baldur's Gate,12/02/2023,9.333333333
Baldur's Gate,13/02/2023,4.2
Baldur's Gate,14/02/2023,8.571428571
Baldur's Gate,15/02/2023,5
Baldur's Gate,16/02/2023,5.666666667
Baldur's Gate,17/02/2023,4.666666667
Baldur's Gate,18/02/2023,3.833333333
Baldur's Gate,19/02/2023,5.4
Baldur's Gate,20/02/2023,7.125
Baldur's Gate,21/02/2023,7.125
Baldur's Gate,22/02/2023,8
Baldur's Gate,23/02/2023,6
Baldur's Gate,24/02/2023,7.4
Baldur's Gate,25/02/2023,9.4
Baldur's Gate,26/02/2023,10.5
Baldur's Gate,27/02/2023,6.5
Baldur's Gate,28/02/2023,7.875
Baldur's Gate,01/03/2023,6.555555556
Baldur's Gate,02/03/2023,4.571428571
Baldur's Gate,03/03/2023,7.076923077
Baldur's Gate,04/03/2023,8.111111111
Baldur's Gate,05/03/2023,4.6
Baldur's Gate,06/03/2023,8
Baldur's Gate,07/03/2023,10.5
Baldur's Gate,08/03/2023,7
Baldur's Gate,09/03/2023,6
Baldur's Gate,10/03/2023,6.823529412
Baldur's Gate,11/03/2023,7.166666667
Baldur's Gate,12/03/2023,5.666666667
Baldur's Gate,13/03/2023,8.8
Baldur's Gate,14/03/2023,6.666666667
Baldur's Gate,15/03/2023,11.625
Baldur's Gate,16/03/2023,7.875
Baldur's Gate,17/03/2023,6.75
Baldur's Gate,18/03/2023,3.625
Baldur's Gate,19/03/2023,9.3
Baldur's Gate,20/03/2023,8.285714286
Baldur's Gate,21/03/2023,6.444444444
Baldur's Gate,22/03/2023,4
Baldur's Gate,23/03/2023,8.25
Baldur's Gate,24/03/2023,8
Baldur's Gate,25/03/2023,10.66666667
Baldur's Gate,26/03/2023,7.5
Baldur's Gate,27/03/2023,6.285714286
Baldur's Gate,28/03/2023,6
Baldur's Gate,29/03/2023,7.142857143
Baldur's Gate,30/03/2023,7.625
Baldur's Gate,31/03/2023,6.571428571
Baldur's Gate,01/04/2023,6.6
Baldur's Gate,02/04/2023,7.444444444
Baldur's Gate,03/04/2023,6.6
Baldur's Gate,04/04/2023,6.714285714
Baldur's Gate,05/04/2023,9.625
Baldur's Gate,06/04/2023,9
Baldur's Gate,07/04/2023,8.2
Baldur's Gate,08/04/2023,8.818181818
Baldur's Gate,09/04/2023,5.571428571
Baldur's Gate,10/04/2023,6.444444444
Baldur's Gate,11/04/2023,7.666666667
Baldur's Gate,12/04/2023,7.428571429
Baldur's Gate,13/04/2023,9.4
Baldur's Gate,14/04/2023,6.230769231
Baldur's Gate,15/04/2023,8.333333333
Baldur's Gate,16/04/2023,8.2
Baldur's Gate,17/04/2023,7.5
Baldur's Gate,18/04/2023,9.571428571
Baldur's Gate,19/04/2023,8
Baldur's Gate,20/04/2023,4
Baldur's Gate,21/04/2023,2
Baldur's Gate,22/04/2023,6.333333333
Baldur's Gate,23/04/2023,6.8
Baldur's Gate,24/04/2023,6.538461538
Baldur's Gate,25/04/2023,6.2
Baldur's Gate,26/04/2023,9.5
Baldur's Gate,27/04/2023,2.5
Baldur's Gate,28/04/2023,8.625
Baldur's Gate,29/04/2023,7.555555556
Baldur's Gate,30/04/2023,6.714285714
Baldur's Gate,01/05/2023,9.6
Baldur's Gate,02/05/2023,4.428571429
Baldur's Gate,03/05/2023,5.75
Baldur's Gate,04/05/2023,9.375
Baldur's Gate,05/05/2023,9.222222222
Baldur's Gate,06/05/2023,7.333333333
Baldur's Gate,07/05/2023,6.833333333
Baldur's Gate,08/05/2023,7.25
Baldur's Gate,09/05/2023,6.153846154
Baldur's Gate,10/05/2023,4.8
Baldur's Gate,11/05/2023,2.6
Baldur's Gate,12/05/2023,4.4
Baldur's Gate,13/05/2023,8.142857143
Baldur's Gate,14/05/2023,6.166666667
Baldur's Gate,15/05/2023,5
Baldur's Gate,16/05/2023,8.285714286
Baldur's Gate,17/05/2023,8.125
Baldur's Gate,18/05/2023,7.555555556
Baldur's Gate,20/05/2023,10.75
Baldur's Gate,21/05/2023,5.7
Baldur's Gate,22/05/2023,10.85714286
Baldur's Gate,23/05/2023,9
Baldur's Gate,24/05/2023,7.5
Baldur's Gate,25/05/2023,6.666666667
Baldur's Gate,26/05/2023,9.375
Baldur's Gate,27/05/2023,6.625
Baldur's Gate,28/05/2023,7.777777778
Baldur's Gate,29/05/2023,7.375
Baldur's Gate,30/05/2023,6.9375
Baldur's Gate,31/05/2023,5
Baldur's Gate,01/06/2023,7.5
Baldur's Gate,02/06/2023,6.333333333
Baldur's Gate,03/06/2023,6.857142857
Baldur's Gate,04/06/2023,8.75
Baldur's Gate,05/06/2023,7.25
Baldur's Gate,06/06/2023,9.875
Baldur's Gate,07/06/2023,7.75
Baldur's Gate,08/06/2023,9.714285714
Baldur's Gate,09/06/2023,6.9
Baldur's Gate,10/06/2023,8.5
Baldur's Gate,11/06/2023,3.181818182
Baldur's Gate,12/06/2023,6.875
Baldur's Gate,13/06/2023,7
Baldur's Gate,14/06/2023,6.6
Baldur's Gate,15/06/2023,8.166666667
Baldur's Gate,16/06/2023,5.583333333
Baldur's Gate,17/06/2023,10.4
Baldur's Gate,18/06/2023,7.75
Baldur's Gate,19/06/2023,6.75
Baldur's Gate,20/06/2023,10.76923077
Baldur's Gate,21/06/2023,6.230769231
Baldur's Gate,22/06/2023,8.375
Baldur's Gate,23/06/2023,6.571428571
Baldur's Gate,24/06/2023,6
Baldur's Gate,25/06/2023,8
Baldur's Gate,26/06/2023,7.111111111
Baldur's Gate,27/06/2023,6.333333333
Baldur's Gate,28/06/2023,8
Baldur's Gate,29/06/2023,4.8
Baldur's Gate,30/06/2023,6.75
Baldur's Gate,01/07/2023,5.444444444
Baldur's Gate,02/07/2023,9.428571429
Baldur's Gate,03/07/2023,6.555555556
Baldur's Gate,04/07/2023,6.833333333
Baldur's Gate,05/07/2023,5.666666667
Baldur's Gate,06/07/2023,11
Baldur's Gate,07/07/2023,6.6
Baldur's Gate,08/07/2023,4.5
Baldur's Gate,09/07/2023,6.555555556
